阿Ｑ/null/null/a1,Ｑ/null/null/
一碧万顷/null/null/yi1,bi4,wan4,qing3/null/null/
一笔抹煞/null/null/yi1,bi3,mo3,sha1/null/null/
一臂之力/null/null/yi1,bi4,zhi1,li4/null/null/
一边倒/null/null/yi1,bian1,dao3/null/null/
一鞭先著/null/null/yi1,bian1,xian1,zhuo2/null/null/
一鞭一条痕/null/null/yi1,bian1,yi1,tiao2,hen2/null/null/
一病不起/null/null/yi1,bing4,bu4,qi3/null/null/
一秉大公/null/null/yi1,bing3,da4,gong1/null/null/
一波才动万波随/null/null/yi1,bo1,cai2,dong4,wan4,bo1,sui2/null/null/
一波三折/null/null/yi1,bo1,san1,zhe2/null/null/
一波万波/null/null/yi1,bo1,wan4,bo1/null/null/
一不扭众/null/null/yi1,bu4,niu3,zhong4/null/null/
一步一个脚印/null/null/yi1,bu4,yi1,ge4,jiao3,yin4/null/null/
一步一趋/null/null/yi1,bu4,yi1,qu1/null/null/
一差半错/null/null/yi1,cha4,ban4,cuo4/null/null/
一差二错/null/null/yi1,cha4,er4,cuo4/null/null/
一差二误/null/null/yi1,cha4,er4,wu4/null/null/
一差二悮/null/null/yi1,cha4,er4,wu4/null/null/
一差两讹/null/null/yi1,cha4,liang3,e2/null/null/
一长半短/null/null/yi1,chang2,ban4,duan3/null/null/
一长串/null/null/yi1,chang2,chuan4/null/null/
一长二短/null/null/yi1,chang2,er4,duan3/null/null/
一长两短/null/null/yi1,chang2,liang3,duan3/null/null/
一长一短/null/null/yi1,chang2,yi1,duan3/null/null/
一场春梦/null/null/yi1,chang3,chun1,meng4/null/null/
一倡百和/null/null/yi1,chang4,bai3,he4/null/null/
一场空/null/null/yi1,chang2,kong1/null/null/
一倡一和/null/null/yi1,chang4,yi1,he2/null/null/
一倡三叹/null/null/yi1,chang4,san1,tan4/null/null/
一唱一和/null/null/yi1,chang4,yi1,he4/null/null/
一唱百和/null/null/yi1,chang4,bai3,he2/null/null/
一朝千里/null/null/yi1,zhao1,qian1,li3/null/null/
一朝天子一朝臣/null/null/yi1,chao2,tian1,zi3,yi1,chao2,chen2/null/null/
一朝之忿/null/null/yi1,zhao1,zhi1,fen4/null/null/
一朝之患/null/null/yi1,zhao1,zhi1,huan4/null/null/
一朝一夕/null/null/yi1,zhao1,yi1,xi1/null/null/
一彻万融/null/null/yi1,che4,wan4,rong2/null/null/
一尘不到/null/null/yi1,chen2,bu4,dao4/null/null/
一尘不染/null/null/yi1,chen2,bu4,ran3/null/null/
一尘不缁/null/null/yi1,chen2,bu4,zi1/null/null/
一成不变/null/null/yi1,cheng2,bu4,bian4/null/null/
一成不易/null/null/yi1,cheng2,bu4,yi4/null/null/
一尺水翻腾做一丈波/null/null/yi1,chi3,shui3,fan1,teng2,zuo4,yi1,zhang4,bo1/null/null/
一尺水翻腾做百丈波/null/null/yi1,chi3,shui3,fan1,teng2,zuo4,bai3,zhang4,bo1/null/null/
一筹莫展/null/null/yi1,chou2,mo4,zhan3/null/null/
一尺水十丈波/null/null/yi1,chi3,shui3,shi2,zhang4,bo1/null/null/
一触即溃/null/null/yi1,chu4,ji2,kui4/null/null/
一触即发/null/null/yi1,chu4,ji2,fa1/null/null/
一床锦被遮盖/null/null/yi1,chuang2,jin3,bei4,zhe1,gai4/null/null/
一床两好/null/null/yi1,chuang2,liang3,hao3/null/null/
一辞莫赞/null/null/yi1,ci2,mo4,zan4/null/null/
一辞同轨/null/null/yi1,ci2,tong2,gui3/null/null/
一蹴而得/null/null/yi1,cu4,er2,de2/null/null/
一蹴可几/null/null/yi1,cu4,ke3,ji3/null/null/
一大把/null/null/yi1,da4,ba3/null/null/
一大半/null/null/yi1,da4,ban4/null/null/
一大堆/null/null/yi1,da4,dui1/null/null/
一大早/null/null/yi1,da4,zao3/null/null/
一代不如一代/null/null/yi1,dai4,bu4,ru2,yi1,dai4/null/null/
一代风流/null/null/yi1,dai4,feng1,iu2/null/null/
一代楷模/null/null/yi1,dai4,kai3,mo2/null/null/
一弹指顷/null/null/yi1,tan2,zhi3,qing3/null/null/
一刀切/null/null/yi1,dao1,qie1/null/null/
一得之功/null/null/yi1,de2,zhi1,gong1/null/null/
一得之见/null/null/yi1,de2,zhi1,jian4/null/null/
一得之愚/null/null/yi1,de2,zhi1,yu2/null/null/
一跌不振/null/null/yi1,die1,bu4,zhen4/null/null/
一丁不识/null/null/yi1,ding1,bu4,shi2/null/null/
一丁点儿/null/null/yi1,ding1,dian3,er5/null/null/
一定不移/null/null/yi1,ding4,bu4,yi2/null/null/
一定不易/null/null/yi1,ding4,bu4,yi4/null/null/
一动不动/null/null/yi1,dong4,bu4,dong4/null/null/
一动不如一静/null/null/yi1,dong4,bu4,ru2,yi1,jing4/null/null/
一肚子/null/null/yi1,du3,zi/null/null/
一发千钧/null/null/yi1,fa4,qian1,jun1/null/null/
一帆风顺/null/null/yi1,fan2,feng1,shun4/null/null/
一帆顺风/null/null/yi1,fan1,shun4,feng1/null/null/
一反其道/null/null/yi1,fan3,qi2,dao4/null/null/
一饭三吐哺/null/null/yi1,fan4,san1,tu3,bu3/null/null/
一方之任/null/null/yi1,fang1,zhi1,ren4/null/null/
一飞冲天/null/null/yi1,fei1,chong1,tian1/null/null/
一分为二/null/null/yi1,fen1,wei2,er4/null/null/
一分一毫/null/null/yi1,fen1,yi1,hao2/null/null/
一风吹/null/null/yi1,feng1,chui1/null/null/
一佛出世/null/null/yi1,fo2,chu1,shi4/null/null/
一夫当关/null/null/yi1,fu1,dang1,guan1/null/null/
一夫一妻制/null/null/yi1,fu1,yi1,qi1,zhi4/null/null/
一夫之勇/null/null/yi1,fu1,zhi1,yong3/null/null/
一夫之用/null/null/yi1,fu1,zhi1,yong4/null/null/
一概而论/null/null/yi1,gai4,er2,lun4/null/null/
一干二净/null/null/yi1,gan1,er4,jing4/null/null/
一干人犯/null/null/yi1,gan1,ren2,fan4/null/null/
一个劲/null/null/yi2,ge4,jin4/null/null/
一个巴掌拍不响/null/null/yi1,ge4,ba1,zhang3,pai1,bu4,xiang3/null/null/
一个半个/null/null/yi1,ge4,ban4,ge4/null/null/
一个萝卜一个坑/null/null/yi1,ge4,luo2,bo,yi1,ge4,keng1/null/null/
一个心眼/null/null/yi2,ge4,xin1,yan3/null/null/
一个心眼儿/null/null/yi2,ge4,xin1,yan3,er2/null/null/
一谷不登/null/null/yi1,gu3,bu4,deng1/null/null/
一谷不升/null/null/yi1,gu3,bu4,sheng1/null/null/
一股劲儿/null/null/yi1,gu3,jin4,er5/null/null/
一骨碌/null/null/yi1,gu1,lu4/null/null/
一轨同风/null/null/yi1,gui3,tong2,feng1/null/null/
一棍子打死/null/null/yi1,gun4,zi,da3,si3/null/null/
一锅粥/null/null/yi1,guo1,zhou1/null/null/
一毫不差/null/null/yi1,hao2,bu4,cha1/null/null/
一毫不苟/null/null/yi1,hao2,bu4,gou3/null/null/
一毫不染/null/null/yi1,hao2,bu4,ran3/null/null/
一轰而散/null/null/yi1,hong1,er2,san4/null/null/
一呵而就/null/null/yi1,he1,er2,jiu4/null/null/
一哄而散/null/null/yi1,hong4,er2,san4/null/null/
一哄而起/null/null/yi1,hong1,er2,qi3/null/null/
一哄而上/null/null/yi4,hong1,er2,shang4/null/null/
一呼百应/null/null/yi1,hu1,bai3,ying4/null/null/
一呼再喏/null/null/yi1,hu1,zai4,nuo4/null/null/
一狐之掖/null/null/yi1,hu2,zhi1,ye4/null/null/
一虎不河/null/null/yi1,hu3,bu4,he2/null/null/
一还一报/null/null/yi1,huan2,yi1,bao4/null/null/
一褱而论/null/null/yi1,huai2,er2,lun4/null/null/
一会儿/null/null/yi1,hui4,er5/null/null/
一己之见/null/null/yi1,ji3,zhi1,jian4/null/null/
一技之长/null/null/yi1,ji4,zhi1,chang2/null/null/
一家眷属/null/null/yi1,jia1,juan4,shu3/null/null/
一家老小/null/null/yi1,jia1,lao3,xiao3/null/null/
一家人/null/null/yi1,jia1,ren2/null/null/
一家无二/null/null/yi1,jia1,wu2,er4/null/null/
一家一火/null/null/yi1,jia1,yi1,huo3/null/null/
一家一计/null/null/yi1,jia1,yi1,ji4/null/null/
一家之辞/null/null/yi1,jia1,zhi1,ci2/null/null/
一家之计/null/null/yi1,jia1,zhi1,ji4/null/null/
一家之学/null/null/yi1,jia1,zhi1,xue2/null/null/
一家之主/null/null/yi1,jia1,zhi1,zhu3/null/null/
一家之言/null/null/yi1,jia1,zhi1,yan2/null/null/
一家之作/null/null/yi1,jia1,zhi1,zuo4/null/null/
一家子/null/null/yi1,jia1,zi3/null/null/
一见了然/null/null/yi1,jian4,le,ran2/null/null/
一见倾心/null/null/yi1,jian4,qing1,xin1/null/null/
一见如故/null/null/yi1,jian4,ru2,gu4/null/null/
一见如旧/null/null/yi1,jian4,ru2,jiu4/null/null/
一见钟情/null/null/yi1,jian4,zhong1,qing2/null/null/
一剑之任/null/null/yi1,jian4,zhi1,ren4/null/null/
一箭之地/null/null/yi1,jian4,zhi1,di4/null/null/
一箭上垛/null/null/yi1,jian4,shang4,duo4/null/null/
一浆十饼/null/null/yi1,jiang1,shi2,bing3/null/null/
一脚不移/null/null/yi1,jiao3,bu4,yi2/null/null/
一介不苟/null/null/yi1,jie4,bu4,gou3/null/null/
一介不取/null/null/yi1,jie4,bu4,qu3/null/null/
一举两得/null/null/yi1,ju3,liang3,de2/null/null/
一举万里/null/null/yi1,ju3,wan4,li3/null/null/
一句话/null/null/yi1,ju4,hua4/null/null/
一蹶不兴/null/null/yi1,jue3,bu4,xing1/null/null/
一蹶不振/null/null/yi1,jue2,bu4,zhen4/null/null/
一客不烦二主/null/null/yi1,ke4,bu4,fan2,er4,zhu3/null/null/
一空依傍/null/null/yi1,kong1,yi1,bang4/null/null/
一孔之见/null/null/yi1,kong3,zhi1,jian4/null/null/
一孔不达/null/null/yi1,kong3,bu4,da2/null/null/
一口两匙/null/null/yi1,kou3,liang3,chi2/null/null/
一口同声/null/null/yi1,kou3,tong2,sheng1/null/null/
一口同音/null/null/yi1,kou3,tong2,yin1/null/null/
一口吸尽西江水/null/null/yi1,kou3,xi1,jin4,xi1,jiang1,shui3/null/null/
一块石头落地/null/null/yi1,kuai4,shi2,tou2,luo4,di4/null/null/
一匡九合/null/null/yi1,kuang1,jiu3,he2/null/null/
一块石头落了地/null/null/yi1,kuai4,shi2,tou55,luo4,le,di4/null/null/
一夔一契/null/null/yi1,kui2,yi1,qi4/null/null/
一力承当/null/null/yi1,li4,cheng2,dang1/null/null/
一了百当/null/null/yi1,liao3,bai3,dang4/null/null/
一了百了/null/null/yi1,liao3,bai3,liao3/null/null/
一鳞半爪/null/null/yi1,lin2,ban4,zhao3/null/null/
一鳞片甲/null/null/yi1,lin2,pian4,jia3/null/null/
一鳞片爪/null/null/yi1,lin2,pian4,zhao3/null/null/
一鳞一爪/null/null/yi1,lin2,yi1,zhao3/null/null/
一溜儿/null/null/yi1,iu4,er2/null/null/
一溜风/null/null/yi1,iu1,feng1/null/null/
一溜歪斜/null/null/yi1,iu1,wai1,xie2/null/null/
一溜烟/null/null/yi1,iu2,yan1/null/null/
一龙一蛇/null/null/yi1,long2,yi1,she2/null/null/
一路风尘/null/null/yi1,lu4,feng1,chen2/null/null/
一路风清/null/null/yi1,lu4,feng1,qing1/null/null/
一路顺风/null/null/yi1,lu4,shun4,feng1/null/null/
一路神祇/null/null/yi1,lu4,shen2,qi2/null/null/
一乱涂地/null/null/yi1,luan4,tu2,di4/null/null/
一落千丈/null/null/yi1,luo4,qian1,zhang4/null/null/
一马当先/null/null/yi1,ma3,dang1,xian1/null/null/
一脉同气/null/null/yi1,mai4,tong2,qi4/null/null/
一脉相承/null/null/yi1,mai4,xiang1,cheng2/null/null/
一脉相通/null/null/yi1,mai4,xiang1,tong1/null/null/
一脉相传/null/null/yi1,mai4,xiang1,chuan2/null/null/
一脉香烟/null/null/yi1,mai4,xiang1,yan1/null/null/
一毛不拔/null/null/yi1,mao2,bu4,ba2/null/null/
一门同气/null/null/yi1,men2,tong2,qi4/null/null/
一门心思/null/null/yi1,men2,xin1,si1/null/null/
一梦华胥/null/null/yi1,meng4,hua2,xu1/null/null/
一面之识/null/null/yi1,mian4,zhi1,shi2/null/null/
一民同俗/null/null/yi1,min2,tong2,su2/null/null/
一瞑不视/null/null/yi1,ming2,bu4,shi4/null/null/
一暝不视/null/null/yi1,ming2,bu4,shi4/null/null/
一模二样/null/null/yi1,mo2,er4,yang4/null/null/
一抹黑/null/null/yi1,mo3,hei1/null/null/
一模一样/null/null/yi1,mu2,yi1,yang4/null/null/
一木难支/null/null/yi1,mu4,nan2,zhi1/null/null/
一目了然/null/null/yi1,mu4,liao3,ran2/null/null/
一目十行/null/null/yi1,mu4,shi2,hang2/null/null/
一目数行/null/null/yi1,mu4,shu4,hang2/null/null/
一目五行/null/null/yi1,mu4,wu3,hang2/null/null/
一男半女/null/null/yi1,nan2,ban4,nv3/null/null/
一年半载/null/null/yi1,nian2,ban4,zai3/null/null/
一年到头/null/null/yi4,nian2,dao4,tou2/null/null/
一年一度/null/null/yi1,nian2,yi1,du4/null/null/
一念之差/null/null/yi1,nian4,zhi1,cha1/null/null/
一牛吼地/null/null/yi1,niu2,hou3,di4/null/null/
一牛鸣地/null/null/yi1,niu2,ming2,di4/null/null/
一拍即合/null/null/yi1,pai1,ji2,he2/null/null/
一盘散沙/null/null/yi1,pan2,san3,sha1/null/null/
一喷一醒/null/null/yi1,pen1,yi1,xing3/null/null/
一片冰心/null/null/yi1,pian4,bing1,xin1/null/null/
一片宫商/null/null/yi1,pian4,gong1,shang1/null/null/
一片丹心/null/null/yi1,pian4,dan1,xin1/null/null/
一片焦土/null/null/yi1,pian4,jiao1,tu3/null/null/
一片散沙/null/null/yi1,pian4,san4,sha1/null/null/
一片汪洋/null/null/yi1,pian4,wang1,yang2/null/null/
一偏之见/null/null/yi1,pian1,zhi1,jian4/null/null/
一偏之论/null/null/yi1,pian1,zhi1,lun4/null/null/
一贫如洗/null/null/yi1,pin2,ru2,xi3/null/null/
一品红/null/null/yi1,pin3,hong2/null/null/
一掊土/null/null/yi1,pou2,tu3/null/null/
一曝十寒/null/null/yi1,pu4,shi2,han2/null/null/
一齐众楚/null/null/yi1,qi2,zhong4,chu3/null/null/
一栖两雄/null/null/yi1,qi1,liang3,xiong2/null/null/
一气呵成/null/null/yi1,qi4,he1,cheng2/null/null/
一钱不落虚空地/null/null/yi1,qian2,bu4,luo4,xu1,kong1,di4/null/null/
一钱不名/null/null/yi1,qian2,bu4,ming2/null/null/
一钱不值/null/null/yi1,qian2,bu4,zhi2/null/null/
一窍不通/null/null/yi1,qiao4,bu4,tong1/null/null/
一切万物/null/null/yi1,qie1,wan4,wu4/null/null/
一切众生/null/null/yi1,qie4,zhong4,sheng1/null/null/
一丘之貉/null/null/yi1,qiu1,zhi1,he2/null/null/
一邱之貉/null/null/yi1,qiu1,zhi1,he4/null/null/
一日三省/null/null/yi1,ri4,san1,xing3/null/null/
一曲阳关/null/null/yi1,qu3,yang2,guan1/null/null/
一去不复返/null/null/yi1,qu4,bu4,fu4,fan3/null/null/
一人有庆/null/null/yi1,ren2,you3,qing4/null/null/
一日万机/null/null/yi1,ri4,wan4,ji1/null/null/
一日万几/null/null/yi1,ri4,wan4,ji3/null/null/
一日万里/null/null/yi1,ri4,wan4,li3/null/null/
一日之长/null/null/yi1,ri4,zhi1,chang2/null/null/
一扫而空/null/null/yi1,sao3,er2,kong1/null/null/
一扫而光/null/null/yi1,sao3,er2,guang1/null/null/
一刹那/null/null/yi1,cha4,na4/null/null/
一霎那/null/null/yi1,sha4,na4/null/null/
一山不藏二虎/null/null/yi1,shan1,bu4,cang2,er4,hu3/null/null/
一蛇两头/null/null/yi1,she2,liang3,tou2/null/null/
一射之地/null/null/yi1,she4,zhi1,di4/null/null/
一身都是胆/null/null/yi1,shen1,dou1,shi4,dan3/null/null/
一身而二任/null/null/yi1,shen1,er2,er4,ren4/null/null/
一身二任/null/null/yi1,shen1,er4,ren4/null/null/
一身两头/null/null/yi1,shen1,liang3,tou2/null/null/
一神教/null/null/yi1,shen2,jiao4/null/null/
一声不吭/null/null/yi1,sheng1,bu4,keng1/null/null/
一十八层地狱/null/null/yi1,shi2,ba1,ceng2,di4,yu4/null/null/
一石二鸟/null/null/yi1,shi2,er4,niao3/null/null/
一时伯仲/null/null/yi1,shi2,bo2,zhong4/null/null/
一时半会儿/null/null/yi1,shi2,ban4,hui4,er5/null/null/
一时间/null/null/yi1,shi2,jian1/null/null/
一时千载/null/null/yi1,shi2,qian1,zai3/null/null/
一事不知/null/null/yi1,shi4,bu4,zhi1/null/null/
一视同仁/null/null/yi1,shi4,tong2,ren2/null/null/
一丝不苟/null/null/yi1,si1,bu4,gou3/null/null/
一双两好/null/null/yi1,shuang1,liang3,hao3/null/null/
一丝不挂/null/null/yi1,si1,bu4,gua4/null/null/
一丝不紊/null/null/yi1,si1,bu4,wen3/null/null/
一塌糊涂/null/null/yi1,ta1,hu2,tu2/null/null/
一索得男/null/null/yi1,suo3,de2,nan2/null/null/
一榻横陈/null/null/yi1,ta4,heng2,chen2/null/null/
一岁载赦/null/null/yi1,sui4,zai4,she4/null/null/
一体同心/null/null/yi1,ti3,tong2,xin1/null/null/
一天一地/null/null/yi1,tian1,yi1,di4/null/null/
一头热/null/null/yi1,tou2,re4/null/null/
一条心/null/null/yi1,tiao2,xin1/null/null/
一条龙/null/null/yi1,tiao2,long2/null/null/
一天星斗/null/null/yi1,tian1,xing1,dou3/null/null/
一吐为快/null/null/yi1,tu3,wei2,kuai4/null/null/
一团和气/null/null/yi1,tuan2,he2,qi4/null/null/
一退六二五/null/null/yi1,tui1,iu4,er4,wu3/null/null/
一网打尽/null/null/yi1,wang3,da3,jin4/null/null/
一网尽扫/null/null/yi1,wang3,jin4,sao3/null/null/
一苇可航/null/null/yi1,wei3,ke3,hang2/null/null/
一望而知/null/null/yi1,wang4,er2,zhi1/null/null/
一文不值/null/null/yi1,wen2,bu4,zhi2/null/null/
一文不名/null/null/yi1,wen2,bu4,ming2/null/null/
一文钱难倒英雄汉/null/null/yi1,wen2,qian2,nan2,dao3,ying1,xiong2,han4/null/null/
一问三不知/null/null/yi1,wen4,san1,bu4,zhi1/null/null/
一窝风/null/null/yi1,wo1,feng1/null/null/
一卧不起/null/null/yi1,wo4,bu4,qi3/null/null/
一无是处/null/null/yi1,wu2,shi4,chu4/null/null/
一无长物/null/null/yi1,wu2,chang2,wu4/null/null/
一无可取/null/null/yi1,wu2,ke3,qu3/null/null/
一无所得/null/null/yi1,wu2,suo3,de2/null/null/
一无所长/null/null/yi1,wu2,suo3,chang2/null/null/
一无所能/null/null/yi1,wu2,suo3,neng2/null/null/
一无所有/null/null/yi1,wu2,suo3,you3/null/null/
一无所知/null/null/yi1,wu2,suo3,zhi1/null/null/
一物不知/null/null/yi1,wu4,bu4,zhi1/null/null/
一物降一物/null/null/yi1,wu4,xiang2,yi1,wu4/null/null/
一夕一朝/null/null/yi1,xi1,yi1,zhao1/null/null/
一息奄奄/null/null/yi1,xi1,yan3,yan3/null/null/
一席之地/null/null/yi1,xi2,zhi1,di4/null/null/
一系列/null/null/yi1,xi4,lie4/null/null/
一现昙华/null/null/yi1,xian4,tan2,hua1/null/null/
一相情原/null/null/yi1,xiang1,qing2,yuan2/null/null/
一相情愿/null/null/yi1,xiang1,qing2,yuan4/null/null/
一小撮/null/null/yi1,xiao3,cuo1/null/null/
一笑了事/null/null/yi1,xiao4,le,shi4/null/null/
一笑了之/null/null/yi1,xiao4,liao3,zhi1/null/null/
一些半些/null/null/yi1,xie1,ban4,xie1/null/null/
一泻万里/null/null/yi1,xie4,wan4,li3/null/null/
一蟹不如一蟹/null/null/yi1,xie4,bu4,ru2,yi1,xie4/null/null/
一心同功/null/null/yi1,xin1,tong2,gong1/null/null/
一心同归/null/null/yi1,xin1,tong2,gui1/null/null/
一心同体/null/null/yi1,xin1,tong2,ti3/null/null/
一行人/null/null/yi1,xing2,ren2/null/null/
一行作吏/null/null/yi1,xing2,zuo4,li4/null/null/
一熏一莸/null/null/yi1,xun1,yi1,you2/null/null/
一言不发/null/null/yi1,yan2,bu4,fa1/null/null/
一言半句/null/null/yi1,yan2,ban4,ju4/null/null/
一言半语/null/null/yi1,yan2,ban4,yu3/null/null/
一言难尽/null/null/yi1,yan2,nan2,jin4/null/null/
一言两语/null/null/yi1,yan2,liang3,yu3/null/null/
一言丧邦/null/null/yi1,yan2,sang4,bang1/null/null/
一言为定/null/null/yi1,yan2,wei2,ding4/null/null/
一言兴邦/null/null/yi1,yan2,xing1,bang1/null/null/
一言一行/null/null/yi1,yan2,yi1,xing2/null/null/
一氧化碳/null/null/yi1,yang3,hua4,tan4/null/null/
一叶报秋/null/null/yi1,ye4,bao4,qiu1/null/null/
一叶迷山/null/null/yi1,ye4,mi2,shan1/null/null/
一叶落知天下秋/null/null/yi1,ye4,luo4,zhi1,tian1,xia4,qiu1/null/null/
一叶障目/null/null/yi1,ye4,zhang4,mu4/null/null/
一叶知秋/null/null/yi1,ye4,zhi1,qiu1/null/null/
一以当百/null/null/yi1,yi3,dang1,bai3/null/null/
一以当十/null/null/yi1,yi3,dang1,shi2/null/null/
一意孤行/null/null/yi1,yi4,gu1,xing2/null/null/
一应俱全/null/null/yi1,ying1,ju4,quan2/null/null/
一迎一和/null/null/yi1,ying2,yi1,he2/null/null/
一拥而上/null/null/yi1,yong1,er2,shang4/null/null/
一隅之地/null/null/yi1,yu2,zhi1,di4/null/null/
一隅之说/null/null/yi1,yu2,zhi1,shuo1/null/null/
一隅之见/null/null/yi1,yu2,zhi1,jian4/null/null/
一语道破/null/null/yi1,yu3,dao4,po4/null/null/
一语破的/null/null/yi1,yu3,po4,di4/null/null/
一语双关/null/null/yi1,yu3,shuang1,guan1/null/null/
一语中人/null/null/yi1,yu3,zhong1,ren2/null/null/
一语中的/null/null/yi1,yu3,zhong1,di4/null/null/
一元大武/null/null/yi1,yuan2,da4,wu3/null/null/
一渊不两蛟/null/null/yi1,yuan1,bu4,liang3,jiao1/null/null/
一元论/null/null/yi1,yuan2,lun4/null/null/
一元化/null/null/yi1,yuan2,hua4/null/null/
一缘一会/null/null/yi1,yuan2,yi1,hui4/null/null/
一针见血/null/null/yi1,zhen1,jian4,xie3/null/null/
一枕南柯/null/null/yi1,zhen3,nan2,ke1/null/null/
一阵风/null/null/yi1,zhen4,feng1/null/null/
一之为甚/null/null/yi1,zhi1,wei2,shen4/null/null/
一之谓甚/null/null/yi1,zhi1,wei4,shen4/null/null/
一之已甚/null/null/yi1,zhi1,yi3,shen4/null/null/
一支半节/null/null/yi1,zhi1,ban4,jie2/null/null/
一枝香/null/null/yi1,zhi1,xiang1/null/null/
一枝一节/null/null/yi1,zhi1,yi1,jie2/null/null/
一枝一栖/null/null/yi1,zhi1,yi1,qi1/null/null/
一枝之栖/null/null/yi1,zhi1,zhi1,qi1/null/null/
一知半见/null/null/yi1,zhi1,ban4,jian4/null/null/
一知半解/null/null/yi1,zhi1,ban4,jie3/null/null/
一知片解/null/null/yi1,zhi1,pian4,jie3/null/null/
一肢半节/null/null/yi1,zhi1,ban4,jie2/null/null/
一肢一节/null/null/yi1,zhi1,yi1,jie2/null/null/
一纸空文/null/null/yi1,zhi3,kong1,wen2/null/null/
一掷百万/null/null/yi1,zhi4,bai3,wan4/null/null/
一重一掩/null/null/yi1,chong2,yi1,yan3/null/null/
一转眼/null/null/yi1,zhuan3,yan3/null/null/
一字不苟/null/null/yi1,zi4,bu4,gou3/null/null/
一字不易/null/null/yi1,zi4,bu4,yi4/null/null/
一字长城/null/null/yi1,zi4,chang2,cheng2/null/null/
一字长蛇阵/null/null/yi1,zi4,chang2,she2,zhen4/null/null/
一字一句/null/null/yi1,zi4,yi1,ju4/null/null/
一走了之/null/null/yi1,zou3,liao3,zhi1/null/null/
